11,B,Vernona Jarbeau from the Actors and Actresses series (N342) Type 3d issued by Thomas H. Hall Tobacco to promote Between the Acts Cigarettes.,Thomas H. Hall Tobacco,1880–92,Sonstiges,44,3950,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,7,4,8,17,50,71,661384
12,B,Amalgamated Lithographers of America Convention St. Louis Mo. Sept. 15th 1930 Jefferson Hotel,Amalgamated Lithographers of America,September 15. 1930,Surrealismus,23,2473,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,29,23,3,14,58,72,396040
13,B,Studio delle virtuose Dame page 34 (recto),Isabella Catanea Parasole,1597,Renaissance,33,1012,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,14,20,0,16,44,58,661046
14,B,Reverse Copy of L'Aveugle et son Chien (The Blind Man and his Dog) from Les Gueux suite appelée aussi Les Mendiants Les Baroni ou Les Barons (The Beggars also called the Barons),Anonymous,17. Jahrhundert,Sonstiges,33,4651,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,14,9,14,19,41,75,418552
16,B,Food will win the war,Forbes Lithographic Manufacturing Co.,ca. 1917,Sonstiges,3,2213,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,28,53,8,20,58,73,729617
17,B,W.D. Bickham Dayton Daily Journal from the American Editors series (N1) for Allen & Ginter Cigarettes Brands,Allen & Ginter,1887,Portraits,53,3256,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,7,3,3,22,40,60,406323
18,B,Fashion Catalogue No. 94 Spring & Summer 1899,Stern Brothers,1899,Expressionismus,74,2797,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,27,20,3,10,54,65,357581
19,B,Gleaners in the Hail,Charles-François Daubigny,1862,Impressionismus,79,1601,Eremitage,Palace Square 2/St Petersburg/Russland,12,18,5,16,49,63,766694
20,B,Lt.-Col. W. Thaw from World War I Leaders Scenes Insignia cards (W545),,1920er,Sonstiges,53,2793,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,6,3,3,11,49,66,815604
21,B,Samuel S. White,Auguste Edouart,1844,Romantik,30,4588,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,20,8,12,21,54,70,656718
22,B,Franklin from the Turkey Red Automobiles series (T37) issued by the American Tobacco Company to promote Red Turkey Turkish Cigarettes,American Tobacco Company,1910,Expressionismus,5,3140,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,6,5,4,20,60,73,634046
23,B,Card 45 Johnny Dwyer from the Prizefighters series (N269) issued by P. Lorillard Company to promote Mechanics Delight Long Cut Tobacco,P. Lorillard Company,1887,Sonstiges,74,1232,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,9,6,15,20,59,75,729780
24,B,Three Cupids,Jacques Gabriel Huquier,Mitte - späte 18. Jahrhundert,Sonstiges,64,3038,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,25,17,6,12,57,70,394590
25,B,Scandal,Irving Amen,1954,Sonstiges,26,3816,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,49,62,7,15,52,65,823279
26,B,Pandarus and Cressida (Shakespeare Troilus and Cressida Act 1 Scene 2),Henry Corbould,1825–40,Sonstiges,20,3990,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,8,6,0,20,57,73,739729
27,B,Plan and Elevation of Country House,Robert Morris,frühe - Mitte 18. Jahrhundert,Sonstiges,23,1728,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,21,13,6,12,40,72,363877
28,B,It's all about Color II,Siri Berg,2012,Sonstiges,56,1141,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,24,32,0,7,58,70,638588
29,B,Don Quixote watching a procession illustration to Miguel Cervantes 'Don Quixote' (1884 Paris),Ricardo de los Ríos,ca. 1884,Sonstiges,30,1729,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,22,15,8,20,55,70,727129
31,B,River Valley with Obelisk,Lucas Gassel,ca. 1560–70,Sonstiges,49,4315,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,15,19,13,21,60,72,349357
32,B,Tower of  London,Wenceslaus Hollar,1625–77,Sonstiges,74,1648,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,14,25,4,9,56,67,361561
33,B,The head of the young fellow insolently mingled with the candlesticks of the chandelier. from the Little Miseries of Human Life,J. J. Grandville,1843,Romantik,35,2177,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,28,19,1,9,50,64,831190
34,B,Facade of temporary structure for launching fireworks from a series depicting the festivities in honor of the marriage of Louise Elisabeth of France to Phillippe II Infante of Spain August 1739,Jacques Philippe Le Bas,1739,Rokoko,48,2236,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,25,40,4,10,49,66,713067
36,B,Aventures de la Nuit de Saint Sylvestre,Ernst Theodor Amadeus Hoffman,1921,Bauhaus,46,1796,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,19,12,12,23,59,73,351690
37,B,Chancelier Michel IV Le Tellier,Robert Nanteuil,1674,Portraits,16,3025,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,50,42,6,20,56,71,349004
39,B,Simone with Clasped Hands Looking Left,Mary Cassatt,1923,Portraits,51,2609,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,35,20,7,22,50,61,377461
40,B,A Sentimental Journey Through France and Italy,Laurence Sterne,1884,Sonstiges,71,2834,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,33,24,8,20,46,74,357585
41,B,Spirits,Ningeeuga Oshuitoq,1968,Tiere,54,4362,Eremitage,Palace Square 2/St Petersburg/Russland,40,60,15,21,58,69,694467
42,B,James P. Jim Conway Pitcher Kansas City Cowboys from the Old Judge series (N172) for Old Judge Cigarettes,Goodwin & Company,1888,Portraits,14,2519,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,6,3,5,14,54,74,403475
43,B,Monterey California from the Surf Beauties series (N232) issued by Kinney Bros.,Kinney Brothers Tobacco Company,1889,Sonstiges,75,2833,Eremitage,Palace Square 2/St Petersburg/Russland,3,7,6,17,56,66,726576
44,B,Ilustration to a children's story: woman standing next to a wall casting a shadow that looks like a duck,Samuel Putnam Avery Sr.,1845–66,Sonstiges,75,4508,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,15,14,5,25,44,67,855542
45,B,Six Brooches One Pendant,John Bridge,1780–1834,Romantik,58,2116,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,24,23,12,25,46,68,390898
46,B,The Assumption of the Virgin,Anonymous/ Italian/ 16th to 17th century,ca. 1530–1580,Renaissance,26,2411,Eremitage,Palace Square 2/St Petersburg/Russland,45,33,6,12,49,65,654340
47,B,Fred Humes from Western Stars or Scenes Exhibit Cards series (W412),Exhibit Supply Company,ca. 1925–35,Portraits,74,1216,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,13,8,9,24,47,71,775619
48,B,Marie Joséphine Charlotte du Val d'Ognes (1786–1868),Marie Denise Villers,1801,Portraits,40,4030,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,161,128,13,18,60,71,437903
49,B,Mon aimée qu'as-tu?... plate XXXII from the suite Impressions de ménage (second series) published in Le Charivari August 10 1847,Paul Gavarni [Chevalier],August 10 1847,Romantik,54,1029,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,19,16,3,13,60,75,400374
50,B,Details of Ancient Architectural Elements,Jacques Androuet Du Cerceau,ca. 1545,Renaissance,78,4835,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,29,20,6,16,44,65,734625
51,B,The Broken Oar,Charles-François Daubigny,1862,Impressionismus,21,1492,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,13,18,15,22,54,73,766692
52,B,Sarratoga [sic] (The Surrender of General Burgoyne to General Horatio Gates Battle of Saratoga October 17 1777),François Godefroy,1784?,Sonstiges,9,4666,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,27,22,9,24,49,59,388688
53,B,My friend you are tall enough; but now you must try to put on some weight! from 'News of the day' published in Le Charivari August 29 1866,Honoré Daumier,August 29 1866,Impressionismus,42,4255,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,29,28,13,22,54,68,755188
54,B,Spirit of the Sea,Bertha Bull Lum,1916,Sonstiges,23,3228,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,44,29,14,19,57,70,385138
55,B,Miss Gale from the Actors and Actresses series (N45 Type 8) for Virginia Brights Cigarettes,Allen & Ginter,ca. 1888,Portraits,9,3012,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,6,3,0,17,42,55,418525
56,B,Le Cesset Montetier Valley Dauphine (Le Casset Vallée du Monétier Dauphiné),James Duffield Harding,1835–50,Sonstiges,51,4647,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,24,36,8,22,45,73,712025
57,B,Deer Ham Ioway from the American Indian Chiefs series (N2) for Allen & Ginter Cigarettes Brands,Allen & Ginter,1888,Portraits,79,1846,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,7,3,3,10,44,56,406411
58,B,Three Bridges Across the Harlem River,Frederick Alden Anderson,1982,Neo-Expressionismus,35,3207,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,28,42,15,21,55,68,889298
59,B,Landscape Vichy,Jean-François Millet,ca. 1866–67,Pflanzen,75,4859,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,21,28,14,21,40,73,337801
60,B,The Last Interview of Hector and Andromache,Luigi Schiavonetti,ca. 1790,Klassizismus,61,3780,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,46,37,10,21,58,71,724961
61,B,Madge Alphabet from the Actresses series (N245) issued by Kinney Brothers to promote Sweet Caporal Cigarettes,Kinney Brothers Tobacco Company,1890,Expressionismus,29,2234,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,6,3,6,17,51,70,651760
62,B,Bello Sguardo and Couiello from Balli di Sfessania (Dance of Sfessania) plate 18,Jacques Callot,ca. 1621–22,Sonstiges,25,3679,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,10,12,14,20,57,72,421485
63,B,Sleeping Monsters,John Hamilton Mortimer,Januar 25 1780,Klassizismus,7,1122,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,15,21,1,16,45,60,407763
64,B,Design for a sepulchral monument; verso: Design for a monument,Pieter Verbruggen the Younger,späte 17.–frühe 18. Jahrhundert,Sonstiges,80,3292,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,21,15,14,25,44,64,394924
65,B,Lois Arnold from the Actresses series (N203) issued by Wm. S. Kimball & Co. to promote Vanity Fair Cigarettes,William S. Kimball & Company,ca.1890–1900,Expressionismus,52,2593,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,6,3,1,22,60,70,887951
66,B,Napoléon I (1769–1821),Jean-Baptiste Isabey,1810,Portraits,34,4456,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,5,2,10,18,43,61,436714
67,B,The Industrious 'Prentice Alderman of London The Idle One Brought Before Him and Impeached by his Accomplices (Industry and Idleness plate 10),William Hogarth,September 30 1747,Rokoko,43,1995,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,25,34,15,25,43,72,399843
68,B,Haverford College from the College series (T51) Fifth Set (101-125) issued by Murad Cigarettes,Murad Cigarettes,1910–11,Sonstiges,67,1078,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,5,6,10,19,49,73,634579
69,B,Merry Company Out of Doors from the series Monkeys (copy),Peeter van der Borcht,Zwischen 1559 und 1600,Barock,46,2052,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,22,28,4,16,51,69,368817
70,B,Seven Sheets with Designs for Woven Textile Patterns,Wiener Werkstätte,1914–20,Sonstiges,58,2707,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,35,19,12,20,47,63,756460
71,B,Card 46 Dominick McCaffrey from the Prizefighters series (N269) issued by P. Lorillard Company to promote Mechanics Delight Long Cut Tobacco,P. Lorillard Company,1887,Sonstiges,36,1162,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,9,6,6,24,45,57,729781
72,B,Dooin Philadelphia National League from the Mecca Double Folder series (T201),Mecca Cigarettes,1911,Portraits,11,1435,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,7,5,4,24,53,72,635255
73,B,Garden of the Luxembourg,Childe Hassam,1898–1915,Sonstiges,38,4439,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,27,22,4,21,52,73,390429
74,B,Au Quai d'Orsay,Jean-Louis Forain,1914–18,Sonstiges,16,2005,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,38,54,6,17,45,56,725758
75,B,Death's Door from The Grave a Poem by Robert Blair,William Blake,19. Jahrhundert,Aktmalerei,40,1961,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,29,16,4,21,60,74,383679
76,B,Tyrol from Flags of All Nations Series 2 (N10) for Allen & Ginter Cigarettes Brands,Allen & Ginter,1890,Expressionismus,79,2979,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,7,3,14,25,54,71,407426
77,B,The Last of November,James Craig Nicoll,1887,Sonstiges,27,2296,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,29,23,11,22,48,68,385362
78,B,Pompadour from the Song Birds of the World series (N42) for Allen & Ginter Cigarettes,Allen & Ginter,1890,Tiere,23,1869,Eremitage,Palace Square 2/St Petersburg/Russland,7,8,12,17,50,71,422025
79,B,Leading Lady Burlesque from Theatrical Types (N348) issued by Thomas H. Hall Tobacco to promote Between the Acts Cigarettes,Thomas H. Hall Tobacco,ca. 1880–90,Sonstiges,7,4320,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,7,4,6,11,41,61,893780
80,B,Trade Card,Charles Palm and Company,1876,Impressionismus,38,2731,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,7,10,10,20,57,67,373608
81,B,The Long Neglected Grave of General Grant (published as a supplement to the New York Gazette April 24 1892),Thomas Nast,1892,Expressionismus,68,1548,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,48,34,13,20,56,69,861002
82,B,Studies for the Assumption of the Virgin,Juan Carreño de Miranda,1657–60,Sonstiges,24,4568,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,23,17,10,25,57,70,335337
83,B,Hand Book on Beauty,Mrs. J. C. Winter,1894,Expressionismus,72,3595,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,15,11,8,15,49,73,350184
85,B,War Tank from Modern Wonders of the World Educational Pictures (W608-5),,ca. 1950–55,Sonstiges,65,3754,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,7,11,4,14,44,57,814669
86,B,Tantalus reclining on a rock at center outstretching his hand towards an apple on a tree above a snake on the ground below buildings on fire in the background,Giulio Sanuto,ca. 1557,Renaissance,63,4624,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,45,36,13,23,44,67,375821
87,B,Portrait of Louis de Marchault Prieur de Saint-Pierre d'Abbeville,Jean Lenfant,1670,Portraits,2,3183,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,35,27,2,20,53,73,633823
88,B,The Battle of Lake Erie Commodore O.H. Perry's Victory Gained September 10th 1813,John Perry Newell,ca. 1878,Impressionismus,41,1090,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,47,70,5,13,52,73,405927
89,B,Bound set of progressive proofs for Charlot's 10 lithographs for 'Mexihkanantli' (Mexican Mother),Jean Charlot,1946–47,Sonstiges,5,4779,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,30,25,12,17,52,65,347372
90,B,Holland (Year 1650) from the Headdresses of Various Nations series (N305) to promote Mayo's Cut Plug Tobacco,Louis C. Wagner & Co.,1890,Expressionismus,64,3934,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,7,3,0,14,49,61,633476
91,B,VIII. Saluant le Public,Henri de Toulouse-Lautrec,1898,Expressionismus,25,4049,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,55,38,2,22,46,63,334741
92,B,The Funeral Pyre from De Droeve Ellendigheden van den Oorloogh (The Miseries and Misfortunes of War) plate 13,Gerrit van Schagen,nach 1642,Barock,70,3753,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,8,18,11,24,50,64,416183
93,B,A View of the Adams Mansion Quincy Massachusetts (Merrymount Press New Year's Card 1929),Rudolph Ruzicka,1928–29,Sonstiges,12,2281,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,23,16,0,16,59,70,849827
95,B,Hubert B. Hub Collins Left Field Brooklyn from the series Old Judge Cigarettes,Goodwin & Company,1888,Portraits,34,4456,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,16,11,13,20,58,75,400141
96,B,Two pedestals of the Corinthian and Composite order with strapwork panels plate 6 from Das ander Buech Gemacht auff die zway Colonnen Corinthia und Composita,Hans Vredeman de Vries,Zwischen 1565 und 1581,Renaissance,48,1581,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,29,38,10,22,58,72,626989
98,B,Plate 12: Emperor Domitian on horseback from 'The First Twelve Roman Caesars' after Tempesta,Matthäus Merian the Elder,1610–50,Tiere,35,4172,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,30,23,6,13,46,75,400944
99,B,From the Actresses and Celebrities series (N60 Type 1) promoting Little Beauties Cigarettes for Allen & Ginter brand tobacco products,Allen & Ginter,1887,Portraits,43,4646,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,6,3,5,19,44,57,422316
100,B,Dromedary from the Wild Animals of the World series (N25) for Allen & Ginter Cigarettes,Allen & Ginter,1888,Sonstiges,74,2320,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,7,3,3,22,41,70,409841
101,B,Four Figures with the Figure at Center Holding a Sheet of Music,Jeremias Falck,17. Jahrhundert,Sonstiges,27,4144,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,36,51,11,19,57,68,626979
102,B,Les Pères du désert,Jean Jacques de Boissieu,1797,Klassizismus,19,3027,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,48,34,15,22,47,70,342464
103,B,Seated Unknown Man,Louis Monziès,1865–1900,Expressionismus,66,1480,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,15,12,3,12,45,63,356533
104,B,Broadsheet relating to 'la Tarasca' (the carnival monster),Anonymous,1897,Expressionismus,33,1479,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,40,30,12,25,50,69,717131
105,B,Amy D. Angele from the Actors and Actresses series (N342) Type 4 issued by Thomas H. Hall Tobacco to promote Bravo Cigarettes.,Thomas H. Hall Tobacco,1880–92,Sonstiges,64,4919,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,7,4,7,25,59,72,661593
106,B,A. J. Davis Scrapbook XVII,Alexander Jackson Davis,1835–92,Sonstiges,49,4045,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,27,21,8,18,48,59,394188
107,B,A Strategical Standpoint – John Bull WIll Take It – If Uncle Sam Does Not,Thomas Nast,1893,Expressionismus,56,1020,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,24,37,12,21,41,54,861007
108,B,Map of Rome and the Campus Martius bound with Vedute di Roma (Views of Rome) part I,Giovanni Battista Piranesi,ca. 1774,Klassizismus,19,3751,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,127,72,7,25,58,74,406519
109,B,Carmen Miranda from Movie Stars Exhibit Cards series (W401),,ca. 1940–50,Portraits,41,2851,Eremitage,Palace Square 2/St Petersburg/Russland,13,8,15,22,58,71,779610
110,B,John Morgan's Highwaymen Sacking a Peaceful Village in the West (from Harper's Weekly vol. 6 p. 548),Thomas Nast,August 30 1862,Impressionismus,16,4449,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,27,40,9,15,57,72,429239
111,B,The Divers,Charles Haslewood Shannon,1907,Expressionismus,48,4382,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,40,27,13,19,47,69,781895
112,B,Versuch von Rissen Blumen und Grotesken nebst anderen Verzierungen mit ihren Entwürfen Umrissen Schatten und Licht nach neuer Invention nebst einer Anweisung zu derselben Zeichnung. Erster (1770) /Zweyter (1776) Theil,Anonymous/ German/ 18th century,1770–76,Sonstiges,62,1638,Eremitage,Palace Square 2/St Petersburg/Russland,19,16,5,22,50,67,343691
113,B,Minneapolis,Louis Lozowick,1925,Surrealismus,52,1005,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,40,28,13,18,53,75,375275
114,B,The Corn Bin,John Raphael Smith,Mai 1 1797,Klassizismus,40,3176,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,50,61,6,14,41,68,677821
115,B,Florence Baker from the Actresses series (N245) issued by Kinney Brothers to promote Sweet Caporal Cigarettes,Kinney Brothers Tobacco Company,1890,Expressionismus,28,2714,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,6,3,10,23,59,71,651856
116,B,Ceres Goddess of Agriculture from the Goddesses of the Greeks and Romans series (N188) issued by Wm. S. Kimball & Co.,William S. Kimball & Company,1889,Sonstiges,68,4590,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,7,3,2,17,47,75,715013
117,B,A portrait of Manuel Acuña illustration for 'Manuel Acuña' published by Antonio Vanegas Arroyo,José Guadalupe Posada,ca. 1880–1910,Portraits,18,1655,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,16,12,8,15,57,69,735978
118,B,Tom Moore Starring in Goldwyn Pictures from the Movie Stars series (T85) issued with Strollers Cigarettes by Tobacco Products Corporation,Tobacco Products Corporation,1922,Bauhaus,32,4959,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,6,3,5,22,55,70,784521
119,B,Scant Feet From a Hamburger Stand from the America Salutes the FBI – Heroes of the Law series (R701-6) issued by Bowman Gum Company,Bowman Gum Company,1949,Sonstiges,27,3436,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,5,6,11,21,51,61,779572
120,B,St. Bernard Presenting the Rule,Claude Mellan,Zwischen 1600 und 1688,Religion,11,3612,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,24,33,1,14,60,74,392775
121,B,The Columbian Magazine or Monthly Miscellany,T. Seddon/ W. Spotswood/ C. Cist & J. Trenchard,Januar 1789,Klassizismus,35,2095,Eremitage,Palace Square 2/St Petersburg/Russland,21,13,0,21,48,66,384052
122,B,Hoot Gibson from Western Stars or Scenes Exhibit Cards series (W412),,ca. 1929,Portraits,6,4384,Eremitage,Palace Square 2/St Petersburg/Russland,13,8,10,24,60,71,775478
123,B,Rubaiyat of Omar Khayyam The Astronomer Poet of Persia,Omar Khayyám,1897,Expressionismus,68,4017,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,16,13,8,13,41,54,354857
124,B,Pedestal Design for the Seventh Regiment Memorial in Central Park,Jacob Wrey Mould,ca. 1868,Impressionismus,13,2100,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,49,34,10,19,44,57,390305
125,B,Classified Illustrated Catalog of the Library Bureau...Manufacturers of Standard Fittings Supplies Labor-savers and everything for Public and Private Libraries,Library Bureau,1885,Sonstiges,18,3098,Eremitage,Palace Square 2/St Petersburg/Russland,24,15,1,20,42,74,353232
126,B,The Presentation of the Virgin in the Temple,Cornelis Cort,1570,Renaissance,62,1383,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,27,20,4,17,48,60,415647
127,B,Untitled broadside cover for the poem The Song of the Border-Guard,Cy Twombly,1952,Sonstiges,72,1148,Eremitage,Palace Square 2/St Petersburg/Russland,49,31,2,19,54,66,709307
128,B,Various Designs for Rocaille Ornaments Plate 2  from an Untitled Series of Rocaille Ornaments for Frames,Jacob Gottlieb Thelot,Gedruckt ca. 1750–56,Sonstiges,6,4001,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,21,35,13,24,57,73,726344
129,B,Squaw Gathering Grapes from the Indian Life in the 60's series (T73) issued with Hassan Cork Tip Cigarettes by the American Tobacco Company,American Tobacco Company,1910,Expressionismus,47,4240,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,8,6,2,17,59,73,781600
