21,B,Westchester Boatyard,Samuel L. Margolies,ca. 1930–49,Sonstiges,23,2897,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,29,38,8,24,56,69,357543
22,B,Portrait from the Women's Portraits series (N198) issued by Wm. S. Kimball & Co.,William S. Kimball & Company,1889,Portraits,61,4098,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,8,7,11,16,56,68,716383
23,B,Je vous garde un coupon pour Chantereine Jeudi mom petit Charles je joue La Fille d'honneur from Les Lorettes published in Le Charivari March 21 1842 plate 22,Paul Gavarni [Chevalier],März 21 1842,Romantik,45,4267,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,31,25,9,20,53,64,408727
25,B,Pearl E. Larue from the Actresses series (N245) issued by Kinney Brothers to promote Sweet Caporal Cigarettes,Kinney Brothers Tobacco Company,1890,Expressionismus,2,2629,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,6,3,13,20,59,73,655325
26,B,Judith from Heroes and Heroines of the Old Testament,Nicolaes Braeu,ca. 1597,Renaissance,40,2736,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,44,33,15,24,53,63,417862
27,B,General Ulysses S. Grant from the Generals series (T64) issued by D.H. McAlpin & Co. Tobacco Company,D.H. McAlpin & Co. Tobacco Company,1901,Expressionismus,53,4681,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,9,5,15,21,45,58,780235
28,B,Dolores Cassinelli from Kromo Gravure Leading Moving Picture Stars (W623),Kromo Gravure Photo Company/ Detroit/ Michigan,ca. 1917,Portraits,69,4741,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,8,5,2,15,43,61,812924
29,B,The principal facade of the monastery of El Escorial from a series of Views of El Escorial,Tomás López Enguidanos,ca. 1790–1800,Romantik,53,4558,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,36,52,3,24,48,73,840903
30,B,Untitled,Edward Avedisian,1965,Sonstiges,33,4815,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,50,51,8,18,59,69,822845
31,B,Advertising Card for a Panel Used on Wainscoating in New York City Residence,Charles Rohlfs,1907,Expressionismus,30,4972,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,15,8,15,23,44,72,377533
32,B,Don't You Love Me No Mo? from the Mutt and Jeff series (T88) issued by Kinney Brothers Tobacco Company,Tad Dorgan,ca. 1910,Expressionismus,27,4237,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,7,3,6,11,59,69,785158
34,B,An Irish Howl,Thomas Rowlandson,März 1 1799,Klassizismus,30,2382,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,26,37,3,13,57,71,811033
35,B,Still life with fish (I pesci),Luigi Servolini,1935,Stillleben,67,1635,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,30,35,10,17,53,72,818141
36,B,Textile (?) designs with semi-abstract motifs,Bertschinger,[nach 1844],Sonstiges,31,2817,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,31,25,14,20,57,74,746546
37,B,View of the Belle Vue & Pont de Sêve taken from the Terrace near Pont de St. Cloud (Vue de Belle Vue & du Pont de Sêve prise de la Terrace près le Pont de St. Cloud),Thomas Girtin,1803,Romantik,64,2284,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,47,66,8,16,42,68,821762
38,B,The Art of Garnishing Churches at Christmas and Other Festivals.,Edward Young Cox,[1869],Sonstiges,6,4794,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,20,14,14,21,58,68,334505
39,B,Henry Seibert and Brothers General Lithographers Engravers & Lithographic Steam Power Press Printers Ledger Building 182 Willow Street Corner of Spruce New York (trade card),Henry Seibert & Brothers,1852,Impressionismus,56,2879,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,34,27,5,11,56,66,380782
40,B,Girl Playing Croquet,William Stephen Coleman,1904–35,Sonstiges,11,3664,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,37,23,9,17,56,71,387495
41,B,Philip Henry Sheridan from the Great Generals series (N15) for Allen & Ginter Cigarettes Brands,Allen & Ginter,1888,Sonstiges,57,3046,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,7,3,3,12,60,70,408258
42,B,Design for a frame after the Galerie de François 1er at Fontainebleau,Jacques Androuet Du Cerceau,1545–47,Sonstiges,48,3686,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,13,18,11,25,52,66,726708
43,B,[Designs for embroidery],Anonymous/ French/ 17th century,17. Jahrhundert (?),Sonstiges,35,4506,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,34,11,1,10,56,70,381471
44,B,Galatea standing in a water-chariot pulled by two dolphins surrounded by tritons nereids and putti three of which prepare to shoot arrows from above,Marcantonio Raimondi,1515–16,Sonstiges,5,1140,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,40,28,0,22,58,74,342758
45,B,Geschichte des Kaisers Napoleon,P.-M. Laurent de l'Ardeche,1840,Romantik,68,2238,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,25,18,12,17,46,75,335387
46,B,Putti with a Medallion,Charles Dominique Joseph Eisen,Zwischen 1740 und 1778,Klassizismus,47,3863,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,64,53,8,25,42,60,436269
47,B,Le Pompe: Opera Nova page 3 (recto),Giovanni Battista & Marchio Sessa,1557,Renaissance,43,3340,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,20,15,7,19,41,72,660610
48,B,Card Number 256 Alice Reynolds and Miss Harrison from the Actors and Actresses series (N145-2) issued by Duke Sons & Co. to promote Cross Cut Cigarettes,W. Duke/ Sons & Co.,1880er,Sonstiges,55,2618,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,6,3,5,16,59,75,645258
49,B,Standing female figure in loose classical robe with arm outstretched,Wenceslaus Hollar,1645,Barock,32,4007,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,12,7,15,24,55,70,624671
50,B,Table of contents from Antiquités de la Grande Grèce [...] Contenant les Usages civils militaires et religieux [...] (Antiquities of the Great Greece [...] Containing the civic military and religious wares),Baur,1807,Romantik,7,2985,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,54,40,2,22,41,59,408464
51,B,A skeleton serving alcohol from a broadside enitled 'Medicinas de Patente de mas Fama',José Guadalupe Posada,ca. 1880–1910,Expressionismus,29,1510,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,3,3,1,8,51,68,735443
52,B,A New Book of Single Cyphers Comprising Six Hundred,Phillip Barraud,1782,Klassizismus,78,4380,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,22,17,9,22,48,70,367522
53,B,Bill Cody from Western Stars or Scenes Exhibit Cards series (W412),,ca. 1925–35,Portraits,76,2208,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,13,8,6,24,48,62,773018
54,B,Portrait of Matthaeus Wacker from Wackenfels,Aegidius Sadeler II,1586–1629,Barock,65,4259,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,25,16,1,10,58,75,722438
55,B,The Glorification of the Virgin from The Life of The Virgin,Albrecht Dürer,ca. 1502,Religion,27,3242,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,32,23,13,18,53,63,388604
56,B,Edward C. Mouse Glenn Left Field Sioux City Corn Huskers from the Old Judge series (N172) for Old Judge Cigarettes,Goodwin & Company,1889,Portraits,78,2965,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,6,3,7,13,52,64,404569
57,B,An Eruption of Vesuvius,Johan Christian Dahl,1824,Romantik,10,3039,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,94,139,11,16,60,71,438159
58,B,Four Boys a Young Satyr and a Goat,Wenceslaus Hollar,1647,Barock,9,2065,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,14,21,12,17,52,67,361356
59,B,Capt. Charles A. Lindbergh in Cockpit of His Airplane from Lindbergh Exhibit Cards series (W451),Exhibit Supply Company,ca. 1927,Portraits,53,1571,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,8,13,15,23,53,70,765734
60,B,O'Hara St. Louis National League from the White Border series (T206) for the American Tobacco Company,American Tobacco Company,1909–11,Portraits,13,3910,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,6,3,9,23,48,62,413573
61,B,Miss Winner in Colors of the Beverly Yacht Club from the Yacht Colors of the World series (N91) for Duke brand cigarettes,W. Duke/ Sons & Co.,1889,Sonstiges,6,1927,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,7,3,10,25,40,67,426592
62,B,Floy Crowell from the Actors and Actresses series (N45 Type 1) for Virginia Brights Cigarettes,Allen & Ginter,ca. 1888,Portraits,44,1194,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,7,3,9,17,50,71,411665
63,B,Study for the decoration of the ceiling of the Opéra Comique,Thomas Couture,ca. 1857,Impressionismus,17,1969,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,43,43,3,22,58,68,334211
64,B,Senator Hale Maine from the Actresses and Celebrities series Type 1 (N146-1) issued by W. Duke Sons & Co.,W. Duke/ Sons & Co.,1888,Sonstiges,73,3087,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,7,4,3,13,55,74,719656
65,B,Self-Portrait,Renée Sintenis,1925,Surrealismus,29,2091,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,50,37,4,20,51,67,434280
66,B,Resting,Rockwell Kent,1929,Surrealismus,40,1641,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,40,28,13,19,49,68,373535
67,B,Carl Furillo Outfield Los Angeles Dodgers from the 1958 Topps Regular Issue series (R414-13) issued by Topps Chewing Gum Company,Topps Chewing Gum Company,1958,Sonstiges,5,3026,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,8,6,5,16,59,70,777159
68,B,Anatomical Studies of the Bones & Muscles for the use of artists from drawings by the late John Flaxman esq. R.A.,William Robertson,1833,Romantik,19,4183,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,49,32,12,24,44,73,356289
69,B,Design for a Britska,T. Peters and Sons,ca. 1830–70,Sonstiges,60,2903,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,14,23,10,15,55,70,841640
70,B,Allan Hay & Co. Soap and Candle Works No. 39 41 and 43 Fifth Avenue New York,William Endicott,1849–51,Sonstiges,53,3856,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,53,69,15,20,51,70,660843
71,B,Card Number 84 Agnes Miller from the Actors and Actresses series (N145-2) issued by Duke Sons & Co. to promote Cross Cut Cigarettes,W. Duke/ Sons & Co.,1880er,Portraits,6,1627,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,6,3,14,24,40,52,645161
72,B,Rape of the Sabines,Hans Rottenhammer I,1600,Aktmalerei,23,3507,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,20,31,11,20,57,74,334967
73,B,L'Artisan Moderne,Henri de Toulouse-Lautrec,1894,Expressionismus,50,1878,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,93,64,1,14,53,73,333985
74,B,Christ on the Cross with the Virgin and St. John (Schr. 427a),Anonymous/ German/ 15th century,15. Jahrhundert,Religion,56,2925,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,11,15,15,23,59,69,382434
75,B,Hockey #8 from the Sports Drawings series (W542),,ca. 1920–30,Sonstiges,5,4444,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,6,3,7,17,44,75,746077
76,B,La Tentation de Saint Antoine,Gustave Flaubert,1907,Expressionismus,39,3476,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,28,21,15,20,54,71,349763
77,B,Plate 41: Perseus Killing Medusa (Anguiparum Meduse caput praescundit Perseus) from Ovid's 'Metamorphoses',Antonio Tempesta,1606,Barock,39,2733,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,10,11,6,14,44,73,401129
78,B,The Large Waterfall,Anthonie Waterloo,17. Jahrhundert,Pflanzen,61,2484,Eremitage,Palace Square 2/St Petersburg/Russland,11,16,1,19,55,71,370131
79,B,Chas. Brynan Pitcher Chicago from the Old Judge series (N172) for Old Judge Cigarettes,Goodwin & Company,1887–90,Portraits,6,1174,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,6,3,3,11,55,73,401602
80,B,Design for Two Wells from Second Book of Architecture,Jacques Androuet Du Cerceau,1561,Renaissance,9,4536,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,26,18,9,19,58,72,734529
81,B,Corea Maine,Ivan Albright,1947,Sonstiges,62,4905,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,31,47,0,21,58,75,372192
83,B,Ivory Lord of Maine,Auguste Edouart,1841,Romantik,26,4021,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,21,7,10,17,40,67,654447
85,B,Portrait of Francesco Zugno in a decorative border from Compendio delle vite de' pittori veneziani istorici più rinomati del presente secolo con suoi ritratti tratti dal naturale delineati ed incisi,Alessandro Longhi,1762,Rokoko,64,2788,Eremitage,Palace Square 2/St Petersburg/Russland,37,27,5,21,59,70,653397
86,B,Seascape with a lighthouse  from a set of eighteen marine landscapes,Francisco Desiderio,frühe 17. Jahrhundert,Sonstiges,65,1950,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,6,12,4,14,58,75,632239
87,B,Angels Giving Dates to Child,Pierre Brebiette,1610–42,Sonstiges,63,1827,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,11,15,9,23,60,72,334208
88,B,Design for Landau no. 1034,Brewster & Co.,1850–70,Sonstiges,43,2215,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,18,25,11,24,50,60,379671
89,B,Susanna and the Elders,David Vinckboons,Zwischen 1570 und 1625,Pflanzen,46,4183,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,38,51,5,10,55,73,396623
90,B,Albi,John Taylor Arms,1927,Surrealismus,1,2445,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,28,40,15,25,41,63,364959
91,B,A Group of Men and Women Playing Chamber Music Within a Portico Surmounted by Statues of Apollo and Female Figures and Surrounded by Putti,Jan de Bray,1652,Barock,11,2219,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,28,19,11,23,56,74,662604
92,B,Skeleton Boot Victoria #4210,Brewster & Co.,1893,Expressionismus,3,4377,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,31,54,15,20,59,73,760160
93,B,Wheelock Right Field Boston from the Old Judge series (N172) for Old Judge Cigarettes,Goodwin & Company,1887,Portraits,42,1291,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,6,3,5,10,57,70,401476
94,B,Ostende from the Fancy Bathers series (N187) issued by Wm. S. Kimball & Co.,William S. Kimball & Company,1889,Sonstiges,23,3955,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,6,3,0,18,47,75,714281
95,B,Aaron N. Skinner House New Haven Connecticut (plan and elevations),Alexander Jackson Davis,1830–34,Sonstiges,7,4445,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,24,16,6,13,40,69,395009
96,B,Afriquaine en habit de Cèrèmonie,Jean Baptiste Vanmour,1714–15,Sonstiges,19,3943,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,36,25,10,18,44,63,828332
97,B,Card Number 161 Lillian Russell from the Actors and Actresses series (N145-1) issued by Duke Sons & Co. to promote Cross Cut Cigarettes,W. Duke/ Sons & Co.,1880er,Portraits,14,4714,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,6,3,14,22,57,68,643752
98,B,Design for a Cup,Paul Flindt,1594,Renaissance,43,1899,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,21,11,11,18,46,61,776484
99,B,Proposed Arcade Railway Under Broadway,August Will,1870,Impressionismus,54,3700,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,55,70,8,16,60,73,380734
100,B,Veuves d'un Louis,Théophile-Alexandre Steinlen,1915,Sonstiges,19,2998,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,55,37,12,20,53,71,726055
101,B,England's Queen (Her Most Gracious Majesty the Queen–Queen Victoria on a Balcony),George Baxter,1848,Romantik,45,3528,Eremitage,Palace Square 2/St Petersburg/Russland,14,9,11,24,46,69,431001
102,B,Design for Coupé no. 409 (Clarence on C Spring with Skeleton Front),Brewster & Co.,1850–70,Sonstiges,55,1155,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,17,25,2,25,49,61,379884
103,B,Rest on the flight into Egypt,Nicolas Cochin,17. Jahrhundert,Sonstiges,37,1933,Eremitage,Palace Square 2/St Petersburg/Russland,9,13,13,18,49,59,839589
104,B,Abbeville: La Porte Latérale à Gauche de l'Eglise de Saint-Wulfran (Abbeville: Left Side Door of the Church of St. Wulfran),Richard Parkes Bonington,1824,Romantik,41,3109,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,27,17,7,18,59,71,646473
105,B,Wrought Iron Hall Lantern Design,J. B. B. Frost,19. Jahrhundert,Sonstiges,57,1256,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,24,14,14,24,59,69,390320
106,B,Oeuvres d'Architecture de Vincent Scamozzi,Vincenzo Scamozzi,1736,Rokoko,34,1805,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,38,24,14,21,48,59,356731
107,B,Story Title Page La Belle Vassilissa: verso: text,Boris Zvorykin,ca. 1925,Pflanzen,2,3745,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,34,26,11,23,56,72,335846
108,B,Villa Architecture: A Collection of Views With Plans of Buildings Executed in England Scotland &,Robert Lugar,1828,Romantik,49,3059,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,43,30,10,21,60,73,353457
109,B,Study supporting the fainting personification of Sculpture; standing next to them France as a draped woman holding crown and sceptre,Pierre Biard II,1607–61,Aktmalerei,50,3644,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,15,10,4,18,57,75,696385
110,B,Fiori di Ricami Nuovamente Posti in Luce page 11 (recto),Matteo Florimi,1591,Renaissance,23,3371,Eremitage,Palace Square 2/St Petersburg/Russland,14,20,4,9,59,71,660978
111,B,Adam,Daniel Hopfer,1510–15,Sonstiges,34,1386,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,28,10,11,22,40,53,372996
112,B,The Triumph of Neptune,Marco Angolo del Moro,1515–73,Sonstiges,25,2301,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,18,44,5,17,55,74,625568
113,B,Vienna: Grinzing,Karl Schwetz,1912,Pflanzen,78,2397,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,14,8,9,14,42,62,650324
114,B,Renard Leaves with the badger from Hendrick van Alcmar's Renard The Fox,Allart van Everdingen,1650–75,Pflanzen,53,4144,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,10,12,6,13,47,66,429570
115,B,Cloud Study (Early Evening),Simon Denis,ca. 1786–1806,Romantik,37,2583,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,22,25,15,25,49,59,438642
116,B,A Parisienne Outside the Moulin de la Galette,Henri Somm,1844–1907,Expressionismus,19,1376,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,20,25,14,22,48,75,376884
117,B,Une Révolte a Bord from Les Canotiers Parisiens published in Le Charivari June 5-7 1843,Honoré Daumier,Juni 5–7 1843,Romantik,15,4948,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,24,20,12,17,60,70,640755
118,B,An account of the first aerial voyage in England...,Vincent Lunardi,1784,Klassizismus,34,1262,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,21,13,6,23,43,60,353470
119,B,Nellie Chossay from the Actresses series (N245) issued by Kinney Brothers to promote Sweet Caporal Cigarettes,Kinney Brothers Tobacco Company,1890,Expressionismus,21,2673,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,6,3,7,15,47,65,652437
120,B,Book of Palmistry from the Honest Library series (N115) issued by Duke Sons & Co. to promote Honest Long Cut Tobacco,W. Duke/ Sons & Co.,1896,Expressionismus,52,4155,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,10,6,9,16,50,75,712552
121,B,Christmas Card (Angel),Rockwell Kent,ca. 1940,Surrealismus,33,1223,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,22,13,2,24,55,74,849840
122,B,Don Ferrarese Pitcher Cleveland Indians from the 1958 Topps Regular Issue series (R414-13) issued by Topps Chewing Gum Company,Topps Chewing Gum Company,1958,Sonstiges,58,4302,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,8,6,5,23,41,51,777177
123,B,Plate 10: two figures dancing another seated playing an drum from the series of customs and pastimes of the Spanish people,Francisco Lameyer y Berenguer,1850,Impressionismus,61,2106,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,12,17,14,21,50,75,724931
124,B,The Waggoner,Peter Paul Rubens,1776,Klassizismus,2,1086,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,32,45,5,11,60,70,369792
125,B,Cabriolet #4171 (Large),Brewster & Co.,1892,Expressionismus,66,2413,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,33,56,2,24,48,73,748936
126,B,Edna Carey from the Photos from Life series (N152) for Duke's Preferred Stock Cigarettes.,W. Duke/ Sons & Co.,ca. 1895,Expressionismus,60,4962,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,7,7,8,20,43,59,419159
127,B,North Front and Second Floor Plan of John Munn House Utica New York,Alexander Jackson Davis,1854,Impressionismus,33,4183,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,36,24,3,21,43,64,410144
128,B,America's food pledge,Strobridge Lithographing Company,ca. 1917–18,Sonstiges,33,4925,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,27,53,2,17,55,73,729609
129,B,Card 681 Jennie Prince from the Actors and Actresses series (N45 Type 1) for Virginia Brights Cigarettes,Allen & Ginter,ca. 1888,Portraits,36,1800,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,7,3,5,21,41,67,414558
