72,B,Gus Dorazio from Boxers Exhibits series (W467),Exhibit Supply Company,ca. 1929–47,Portraits,51,2236,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,13,8,9,23,45,58,761364
73,B,Valentine: Puzzle Purse,Anonymous/ British or American/ 19th century,1826,Pflanzen,74,1902,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,32,31,5,18,44,70,775441
74,B,Joseph and Mary passing a Shepherd and his Flock from the Flight into Egypt,Giovanni Domenico Tiepolo,ca. 1750,Rokoko,20,3080,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,19,24,14,24,49,59,399530
75,B,The Perit Mansion Bloomingdale New York in 1868,Eliza Pratt Greatorex,1875 (?),Sonstiges,67,1705,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,20,27,1,9,59,75,433980
76,B,Jean de Gassion Mareschal de France,Gérard Edelinck,17. Jahrhundert,Sonstiges,5,2438,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,27,21,14,23,58,75,894757
77,B,Vendor of Sieves from Di Bologna l'Arti per via D'An.ibal' Ca.rac plate 12,Giuseppe Maria Mitelli,gedruckt 1740,Rokoko,24,1275,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,28,19,10,24,56,75,630093
78,B,James McLaughlin Champion Jockey of America from the Champions of Games and Sports series (N184 Type 2) issued by W.S. Kimball & Co.,W.S. Kimball & Co.,1887,Tiere,46,1761,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,6,3,12,19,55,73,665717
79,B,A Stranded Whale on the Beach Between Zandvoort and Wijk aan Zee,Hendrik Spilman,1762,Rokoko,45,2992,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,27,42,6,12,50,75,872014
80,B,Le Portement de Croix (Christ Carrying the Cross) from La Grande Passion (The Large Passion),Jacques Callot,ca. 1619–24,Sonstiges,33,4059,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,11,21,12,17,60,71,416941
81,B,Study of Three Figures,Chevalier Ignace Joseph de Claussin,1817(?),Sonstiges,66,1272,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,14,13,8,16,41,64,395831
82,B,Un héros de juillet Mai 1831 published in La Caricature,Honoré Daumier,Juni 1 1831,Romantik,44,4385,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,21,18,13,19,54,75,360408
85,B,Calligraphic Exercise in Latin,Anonymous,frühe 17. Jahrhundert,Sonstiges,66,3058,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,17,28,4,11,55,66,735513
86,B,Matheson from the Turkey Red Automobiles series (T37) issued by the American Tobacco Company to promote Red Turkey Turkish Cigarettes,American Tobacco Company,1910,Expressionismus,34,4171,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,5,6,10,25,51,68,634060
87,B,Harper's Young People,Harper & Brothers,1889,Sonstiges,10,1062,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,29,21,2,7,54,68,351388
89,B,Pastoral Scene,Giovanni Francesco Grimaldi,1606–80,Sonstiges,71,1993,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,27,20,11,17,57,74,395739
90,B,Myrtle Stedman from Kromo Gravure Leading Moving Picture Stars (W623),Kromo Gravure Photo Company/ Detroit/ Michigan,ca. 1917,Portraits,11,1500,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,8,5,13,22,52,66,813178
91,B,Drawing for a woman's theatrical costume with a green dress and black accessories,Vincente Minnelli,1933–39,Sonstiges,18,2522,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,35,27,2,8,55,68,667889
92,B,The Death of Venice: San Marco Basin,Edgar Chahine,n.d.,Sonstiges,40,3599,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,33,25,15,23,58,70,396376
93,B,The Martydrom of St. Andrew,Giovanni Battista Spinelli,1630–60,Religion,14,2584,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,21,34,9,23,43,56,341577
94,B,Sproat Pitcher St. Louis Whites from the Old Judge series (N172) for Old Judge Cigarettes,Goodwin & Company,1887–89,Portraits,46,2233,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,6,3,14,22,55,75,403920
95,B,Speeding Cutter,Brewster & Co.,1885–1900,Expressionismus,76,4957,Eremitage,Palace Square 2/St Petersburg/Russland,16,21,1,25,47,75,815028
96,B,L'Exercice de L'Arquebuse: Le Tir (Drill of the Arquebus: Shooting) from Les Exercices Militaires (The Military Exercises),Jacques Callot,1635,Barock,17,3724,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,6,8,7,25,58,71,420780
97,B,From the Photos from Life series (N152) for Duke's Preferred Stock Cigarettes.,W. Duke/ Sons & Co.,ca. 1895,Expressionismus,47,4895,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,7,7,10,17,57,70,419525
98,B,Bush's Voice (Cheney),Siegfried Woldhek,2004 [2010],Sonstiges,31,4659,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,33,26,12,20,41,57,395507
99,B,Junction of Broadway and Eighth Avenue New York 1861,George Hayward,1862,Impressionismus,21,3717,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,17,29,2,12,57,72,388007
100,B,Doctor Syntax At a Review,Thomas Rowlandson,1819,Romantik,27,3321,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,13,21,7,21,59,74,823957
101,B,Bâttiment Royal Batit dans le Jardin Royal à Dresden,Johann August Corvinus,ca. 1730,Rokoko,38,4017,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,36,49,2,19,47,57,345633
102,B,Jewel Carmen from Kromo Gravure Leading Moving Picture Stars (W623),Kromo Gravure Photo Company/ Detroit/ Michigan,ca. 1917,Portraits,49,4629,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,8,5,3,23,46,72,812887
103,B,Sledgehammers,Sybil Andrews,1933,Surrealismus,30,1299,Eremitage,Palace Square 2/St Petersburg/Russland,22,30,14,25,45,71,832543
104,B,Goatherd,Jean Jacques de Boissieu,1763,Landschaftsmalerei,72,1125,Eremitage,Palace Square 2/St Petersburg/Russland,18,24,7,24,58,70,395363
105,B,Title page to the 'Reflectiones praecellentis. D. Petri  ... (Salamanca 1563) with a woodcut of a coat of arms with a griffin,Anonymous/ Spanish/ 16th century,1563,Renaissance,49,3239,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,30,20,2,24,43,70,727184
106,B,Saint Christopher Facing Right,Albrecht Dürer,1521,Renaissance,22,3952,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,11,7,15,22,54,70,391281
107,B,Title-Plate from Das Bossenbüchlein,Mathais Beitler,ca. 1582,Renaissance,41,1368,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,5,8,12,20,60,75,423408
108,B,Matelot from National Dances (N225 Type 1) issued by Kinney Bros.,Kinney Brothers Tobacco Company,1889,Sonstiges,23,1015,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,7,3,14,24,55,69,717782
109,B,Adoration of the Shepherds,Claude Vignon,ca. 1620–30,Sonstiges,12,4181,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,35,23,9,20,45,62,343452
110,B,Banjo from the Novelties series (N228 Type 3) issued by Kinney Bros.,Kinney Brothers Tobacco Company,1889,Sonstiges,51,4730,Eremitage,Palace Square 2/St Petersburg/Russland,6,3,6,21,49,69,727316
111,B,Trott and Burns Baltimore Orioles from the Old Judge series (N172) for Old Judge Cigarettes,Goodwin & Company,1888,Portraits,71,2969,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,3,6,5,10,60,72,401087
112,B,Death of a Saint,Anonymous/ Italian/ Roman-Bolognese/ 17th century,17. Jahrhundert,Religion,2,4890,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,8,6,13,19,50,64,340077
113,B,Voorhof der Ziele,Romeyn de Hooghe,n.d.,Sonstiges,32,1594,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,16,12,1,15,57,71,376565
115,B,Cloaked Figures in a Dark Garden,Herbert E. Crowley,1902–36,Sonstiges,5,4858,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,27,20,7,19,56,75,700277
116,B,Example of one variety of card verso from the Military Series (N224) issued by Kinney Tobacco Company to promote Sweet Caporal Cigarettes,Kinney Brothers Tobacco Company,1888,Sonstiges,68,3610,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,7,3,11,21,41,70,722870
118,B,A Harlot's Progress Plate 4,William Hogarth,vor April 1732,Tiere,4,2637,Eremitage,Palace Square 2/St Petersburg/Russland,31,38,8,14,56,66,401587
119,B,Fireworks display by Engelhart Holtzschuer Jobst Wilhelm Ebner and Johann Tobias Ebner as proof of mastership Nuremberg 1661,Lukas Schnitzer,1661,Barock,59,3049,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,25,35,11,18,51,68,681204
120,B,Il Campo Marzio dell' Antica Roma Opera di G.B. Piranesi socio della reale società degli antiquari di Londra (The Campus Martius of Ancient Rome the Work of G.B. Piranesi Fellow of the Royal Society of Antiquaries London),Giovanni Battista Piranesi,1762,Rokoko,1,4346,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,56,41,7,18,46,66,363407
121,B,Tale of a Military Secret of Boy-Kibal'chish and His Word,Arkady Gaidar,1963,Sonstiges,28,1369,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,28,21,1,23,45,72,350216
123,B,Seated actress from the Actresses series (N664) promoting Old Fashion Fine Cut Tobacco,,1888–90,Portraits,69,1606,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,8,5,7,20,48,74,710190
124,B,Kleine Schriften,Max Liebermann,1917,Sonstiges,56,3410,Eremitage,Palace Square 2/St Petersburg/Russland,33,25,7,13,45,62,352567
125,B,Vue d'une antichambre ministérielle... from Tout ce qu'on voudra published in Le Charivari January 27 1849,Honoré Daumier,Januar 27 1849,Romantik,68,1240,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,34,26,12,21,47,73,643593
127,B,Roger Peckinpaugh New York American League from Baseball Players Felt Blanket series (B18),,1914,Expressionismus,35,4327,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,13,13,14,24,56,73,755226
128,B,Snow,Howard Hodgkin,1995,Sonstiges,3,3580,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,40,45,0,12,56,69,394774
129,B,Marsyas Flayed by Apollo from Les Metamorphoses d'Ovide Traduction nouvelle Avec le texte latin suivie d'une analyse de l'explication des Fables de notes géographiques historiques mythologiques et critiques Par M.G.T. Villenave; ornée de gravures d'après les dessins de MM. LeBarbier Monsiau et Moreau. A Paris Chez les Éditeurs F. Gay Libraire rue de la Harpe Bureau de la Bible; Ch. Guestard Avocat rue Saint Germain-l'Auxerrois. De l'Imprimerie de P. Didot l'aîné. MDCCCVI.,François Pigeot,veröffentlicht 1806–22,Sonstiges,54,2577,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,29,22,1,21,55,73,426571
130,B,Celebrrrre Jury de Peinture... published in Le Charivari March 16 1840,Honoré Daumier,März 16 1840,Romantik,78,1833,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,19,26,4,23,49,71,355971
131,B,Les a Propos de Société ou Chansons de M.L.,Jean Michel Moreau the Younger,1776,Klassizismus,38,1576,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,19,12,7,12,57,67,352988
132,B,Little Birds,Charles-François Daubigny,1850,Pflanzen,78,4955,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,22,16,6,24,53,67,336854
133,B,Germany Royal Standard from the Flags of All Nations series (T59) issued by the American Tobacco Company,American Tobacco Company,1909–11,Sonstiges,68,4976,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,7,4,8,13,41,56,635907
