62,I,Crimson and Green Leaves,Helen Torr,1927,Surrealismus,83,1772,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,35,31,31,7,486395
63,I,Roy,Chuck Close,2011,Portraits,95,1475,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,220,187,187,23,499116
64,I,Chance Encounter at 3 A.M.,Red Grooms,1984,Tiere,92,4141,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,254,393,393,28,483038
65,I,Liberian Dancer (unfinished version),Malvina Cornell Hoffman,ca. 1937,Surrealismus,89,1964,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,42,22,22,7,489695
67,I,Untitled (figure),Abraham Walkowitz,ca. 1907,Expressionismus,81,3087,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,17,10,10,2,482881
68,I,Saint Francis,Maria Martins,1940,Surrealismus,91,3150,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,186,474,474,20,488084
69,I,Even if the World is Full of Devils,Otto Greiner,ca. 1915,Sonstiges,93,1513,Eremitage,Palace Square 2/St Petersburg/Russland,34,50,50,7,485514
70,I,The Barbarians,Max Ernst,1937,Tiere,82,4168,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,24,33,33,6,489976
71,I,Head of a Woman,Marcel Lenoir,1919,Sonstiges,94,2839,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,50,36,36,8,489604
72,I,Doctor Watson and a Patient,e. e. cummings,ca. 1920,Bauhaus,94,1905,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,45,30,30,6,483245
73,I,Study for Don Quixote,Salvador Dalí,ca. 1945,Tiere,81,4099,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,18,17,17,6,486508
74,I,Landscape with Figures III,George Tooker,1989,Sonstiges,89,1474,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,50,76,76,6,847010
75,I,Untitled (Psychoanalytic Drawing),Jackson Pollock,ca. 1939–40,Sonstiges,83,4664,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,37,27,27,8,485157
77,I,Grant's Tomb New York,Hannah Wilke,1976,Hyperrealismus,80,1842,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,39,45,45,6,482804
79,I,Kaaterskill Falls for Frank Moore and Dan Hodermarsky (Mass MoCA #11),Stephen Hannock,2005,Sonstiges,94,2972,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,274,243,243,29,495241
80,I,Patroclo Lamp,Gae (Gaetana) Aulenti,1976,Hyperrealismus,90,2677,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,61,50,50,7,485053
81,I,Platform + Border = Fruit Bowl (Part 2),Ron Gilad,2000,Sonstiges,88,1759,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,10,8,8,5,492596
82,I,The Last Supperware,Howard Kottler,ca. 1969,Religion,89,1073,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,26,26,26,4,486778
83,I,Kyoto Table,Shiro Kuramata,1983,Neo-Expressionismus,84,2472,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,71,60,60,10,747429
84,I,Brooklyn Bridge Entrance,Matthew Daub,1984,Neo-Expressionismus,81,4893,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,76,57,57,8,484182
85,I,Sinclair Lewis,Jo Davidson,1937,Portraits,81,4986,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,35,17,17,8,489259
86,I,Study for The Aviator,Fernand Léger,1920,Bauhaus,81,2248,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,28,38,38,5,490573
87,I,Untitled,Arthur Dove,ca. 1940–46,Sonstiges,96,3895,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,7,10,10,2,483628
88,I,Wallowa Mountains Memory Variation,Kay WalkingStick,2004,Sonstiges,84,1199,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,90,181,181,14,495554
89,I,Wine goblet,Otto Prutscher,ca. 1905,Expressionismus,91,2290,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,20,20,20,6,485251
90,I,Reclining Male Nude,Henri Matisse,ca. 1907,Aktmalerei,88,3551,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,23,30,30,7,488331
91,I,Untitled,Abraham Walkowitz,ca. 1940,Surrealismus,81,4164,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,17,13,13,4,482944
92,I,American Modern Dinnerware - Salt shaker,Russel Wright,1937,Surrealismus,84,3609,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,5,5,5,3,841395
93,I,Reclining Nude with Boots,Egon Schiele,1918,Aktmalerei,84,3455,Eremitage,Palace Square 2/St Petersburg/Russland,46,29,29,7,483457
94,I,Caricature of a Man,Elie Nadelman,ca. 1908,Expressionismus,82,4331,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,40,30,30,5,489378
95,I,Figure,Elie Nadelman,ca. 1935–46,Sonstiges,83,2097,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,22,9,9,6,480689
96,I,Lyric Suite,Robert Motherwell,1965,Sonstiges,90,2655,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,27,22,22,6,489440
98,I,Newsboy,Carl G. Hill,1938,Surrealismus,84,3611,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,29,20,20,7,491482
99,I,925 Side Chair,Afra Scarpa,1966; hergest. 1987,Neo-Expressionismus,91,1292,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,70,65,65,9,484806
100,I,Mao,Andy Warhol,1973,Portraits,96,3164,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,30,25,25,8,677118
101,I,Poppies in a Vase,Pierre Bonnard,1926,Surrealismus,87,4803,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,75,41,41,12,490038
102,I,Vanity,Jules Bouy,ca. 1930,Surrealismus,89,2391,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,74,65,65,10,489727
103,I,Newsreel,Matthew Radford,2003,Sonstiges,84,3986,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,38,33,33,7,493698
104,I,Bowl with lid,Ruth Pruyn Goodrich,ca. 1929–49,Sonstiges,94,1509,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,9,10,10,3,488932
105,I,Native Son,William E. Smith,1938,Surrealismus,87,4282,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,39,20,20,6,491394
106,I,The Table,Fairfield Porter,1971,Hyperrealismus,81,2868,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,70,53,53,10,492669
107,I,Untitled,Jackson Pollock,ca. 1938–41,Sonstiges,87,4888,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,36,25,25,6,485613
108,I,Sound,e. e. cummings,1919,Sonstiges,91,3168,Eremitage,Palace Square 2/St Petersburg/Russland,89,88,88,9,483537
109,I,T Chair,Ross Littell,designt ca. 1950 hergest. ca.1953,Sonstiges,82,3961,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,78,55,55,8,484707
110,I,Head of a Woman,Pablo Picasso,1903,Portraits,95,3744,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,40,35,35,9,489645
112,I,Photographs of Spring Light,Joe Colombo,designt 1968 hergest. 1968,Hyperrealismus,93,3017,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,14,10,10,6,484794
113,I,Console table,Lucien Lévy-Dhurmer,1910–14,Sonstiges,86,3000,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,95,154,154,13,489479
114,I,Lucian Freud,R.B. Kitaj,1991,Sonstiges,84,1901,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,77,57,57,12,486169
115,I,Quaternary,Kyoko Tonegawa,1986,Neo-Expressionismus,83,1502,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,22,27,27,7,848188
116,I,Botanica Big Vase Leaves,Studio Formafantasma,2011,Sonstiges,92,3341,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,33,33,33,6,681014
117,I,20th Century Limited,Henry Dreyfuss,1938,Surrealismus,86,4619,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,2,2,2,5,490725
118,I,Male Head in Red Landscape,Joseph Glasco,1953,Sonstiges,89,1945,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,70,55,55,9,488704
119,I,Humpy (Hubert Humphrey),Nellie Mae Rowe,1978,Hyperrealismus,81,3399,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,48,60,60,6,492587
120,I,Gherpe Lamp,Superstudio,ca. 1967,Sonstiges,95,3665,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,40,63,63,9,484940
121,I,The Smoker,Juan Gris,1913,Expressionismus,85,4547,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,100,87,87,15,489984
122,I,Tureen,Albin Muller,ca. 1902,Expressionismus,99,4396,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,36,43,43,7,485180
123,I,Here This Is Stieglitz Here,Francis Picabia,1915,Sonstiges,98,3020,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,84,58,58,9,488364
124,I,General Mangin,Gwen John,1915,Portraits,93,4080,Eremitage,Palace Square 2/St Petersburg/Russland,27,22,22,7,488852
125,I,Mezza Filigrana no cat. no.,Carlo Scarpa,ca. 1932–36,Sonstiges,95,4991,Eremitage,Palace Square 2/St Petersburg/Russland,6,7,7,3,499902
126,I,Shiraz Textile sample,Fortuny,Zwischen 1900 und 1976,Hyperrealismus,89,1619,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,30,22,22,5,481625
127,I,Mao,Andy Warhol,1973,Portraits,85,1798,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,30,25,25,8,482836
128,I,Moonlight and Black Girl,Lawrence Arthur Jones,1946,Sonstiges,82,2439,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,17,12,12,4,491488
129,I,Young Man Not Afraid to Talk to His Mother-in-Law,Steve Wheeler,1950,Sonstiges,92,1090,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,62,88,88,9,753981
130,I,Jared French,Luigi Lucioni,1930,Portraits,85,1480,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,46,38,38,6,486522
131,I,Mexican Bauhaus Extraordinaire,Peter Shire,1982,Neo-Expressionismus,90,1336,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,29,45,45,5,492334
132,I,Vase,Simon Gate,1926,Aktmalerei,88,2291,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,28,28,28,4,487586
133,I,The Maze/Long Kesh Prison: Inertia Stage 6,Donovan Wylie,2003,Sonstiges,99,3569,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,60,76,76,8,727592
134,I,Untitled [preparatory drawing for a proposal for light sculptures on the construction site of the World Trade Center towers],Forrest Myers,1967,Sonstiges,85,2109,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,27,35,35,6,856372
135,I,Chapel of Saint Joseph Saint-Tropez,Henri Matisse,1904,Expressionismus,97,2910,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,59,72,72,6,492735
136,I,Study for Ploumanach,Jacques Lipchitz,1926,Surrealismus,98,1092,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,17,14,14,4,481232
138,I,Naked Man Back View,Lucian Freud,1991–92,Aktmalerei,90,2048,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,198,152,152,24,486316
139,I,Iatric,Ciel Bergman,1983,Neo-Expressionismus,94,2441,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,182,106,106,23,484638
140,I,Nude Study (Reclining Female Figure) (recto); Nude Study (Standing Female Figure) (verso),Henry Tonks,Zwischen 1862 und 1937,Aktmalerei,95,3043,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,25,35,35,6,487817
141,I,Shutter Interface,Paul Sharits,1975,Hyperrealismus,95,2986,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,238,670,670,25,623288
142,I,Bowl with Hare's-Fur Glaze,Charles Fergus Binns,1929,Surrealismus,94,4415,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,6,19,19,4,487783
143,I,Street in Kairouan Tunisia,William Henry Johnson,ca. 1932,Surrealismus,92,2831,Eremitage,Palace Square 2/St Petersburg/Russland,59,50,50,10,486703
144,I,Winter's Day,William Zorach,1938,Surrealismus,92,2437,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,39,57,57,7,487869
145,I,The Artist's Friend Brand Posing as Actor,Karl Hubbuch,1922,Bauhaus,98,4003,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,48,39,39,9,493871
146,I,Singer,Robert Laurent,1939,Surrealismus,96,3134,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,35,20,20,7,488002
147,I,Study for Sculpture,Charles Biederman,1936,Surrealismus,85,1706,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,60,45,45,7,482085
148,I,Standing Nude,Elie Nadelman,ca. 1935–46,Aktmalerei,83,1890,Eremitage,Palace Square 2/St Petersburg/Russland,66,22,22,8,480693
149,I,The Alpine Retreat,Adrian Ghenie,2016,Tiere,85,3212,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,270,300,300,32,750855
150,I,Cross Your Heart,Kate Blacklock,1992,Sonstiges,88,1720,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,83,45,45,13,828099
151,I,Toile de Guerre (War Toile),Unknown Designer,ca. 1916,Sonstiges,81,4330,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,30,26,26,8,480649
152,I,Five A.M.,Jennifer Bartlett,1994,Sonstiges,94,4471,Eremitage,Palace Square 2/St Petersburg/Russland,48,49,49,6,486713
153,I,Sleepers,Horace Pippin,1943,Surrealismus,81,2992,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,22,30,30,7,482601
154,I,Untitled,Abraham Walkowitz,ca. 1940,Surrealismus,80,2705,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,17,13,13,5,482853
155,I,Untitled: Four Etchings,Glenn Ligon,1992,Sonstiges,80,3553,Eremitage,Palace Square 2/St Petersburg/Russland,63,43,43,9,490241
156,I,Study for The Story of a Seamstress: Sewing Machine,Umberto Boccioni,1908,Expressionismus,95,1658,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,23,16,16,3,485558
157,I,Interior at Saint-Jacut,Edouard Vuillard,1909,Tiere,89,4369,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,59,42,42,10,491599
158,I,Street Palm,Howard Hodgkin,1990–91,Sonstiges,98,1288,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,148,120,120,17,486642
159,I,Les porteuses d'eau,Hamed Abdalla,1956,Sonstiges,93,2317,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,143,267,267,18,778160
160,I,The Maze/Long Kesh Prison: Prison Cell. H — Block 5 B — Wing 18/24,Donovan Wylie,2003,Sonstiges,92,3859,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,60,76,76,8,727648
