38,B,Studies of Horses' Heads,Giovanni Antonio da Brescia,ca. 1500–1506,Renaissance,11,1297,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,10,18,14,19,57,74,336654
39,B,Anna O'Keefe from the Actresses series (N252-C) issued by P. Lorillard Company to promote Tiger Fine Cut and Rose Leaf Cut Plug Tobacco,P. Lorillard Company,1880er,Sonstiges,1,2630,Eremitage,Palace Square 2/St Petersburg/Russland,5,3,0,11,54,69,890742
40,B,39th Plate from Trattato delle Piante & Immagini de Sacri Edifizi di Terra Santa (Treatise of the Plans & Images of the Sacred Buildings of the Holy Land),Jacques Callot,1620,Barock,56,4283,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,20,29,6,25,57,73,417651
41,B,Performing Arts Center,R.B. Kitaj,1982,Neo-Expressionismus,22,1961,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,74,56,12,20,44,69,388907
42,B,King Charles Spaniel from the Breeds of Dogs series (N375) issued by H. Ellis & Co. to promote Triplex Cigarettes,H. Ellis & Co.,1889,Sonstiges,31,4202,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,7,3,13,18,48,67,664844
43,B,Architect's Sketchbook and Sourcebook: Drawings of Houses Bridges Churches and Palaces,Francesco Zipoli,1836 1849,Romantik,32,4307,Eremitage,Palace Square 2/St Petersburg/Russland,7,8,0,8,45,71,345766
44,B,Nouveau Livre de chiffres...,Charles Mavelot,1680,Barock,66,2634,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,22,17,4,17,40,56,353788
45,B,A California Vista No. 8909,Detroit Publishing Company,ca. 1905,Expressionismus,70,1499,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,8,14,7,16,41,65,727683
46,B,Tattoo Design with Madonna and Child,Clark & Sellers,ca. 1900–1945,Sonstiges,4,1166,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,15,10,4,11,48,66,654221
47,B,Jack Hoxie from Western Stars or Scenes Exhibit Cards series (W412),,ca. 1923–27,Portraits,69,4593,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,13,8,7,17,49,59,775687
48,B,Design for 1/2 Spring Wagon no. 3064,Brewster & Co.,1874,Impressionismus,4,3989,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,17,24,0,13,59,74,379238
49,B,Tintern Abbey,George Baxter,1850,Impressionismus,22,3943,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,5,9,5,17,51,68,430992
50,B,The Old Gotham Inn in the Bowery New York,R. G. Emerson,1855,Impressionismus,22,2943,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,21,26,12,22,47,75,389742
51,B,The Adoration of the Shepherds with the lamp,Rembrandt (Rembrandt van Rijn),ca. 1654,Barock,6,1160,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,14,17,14,20,59,74,373069
52,B,Proof for White Line Square series,Josef Albers,1966,Sonstiges,46,1859,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,53,53,7,14,52,65,426641
53,B,A Seated Shepherd with His Dog and Sheep,Jean-François Millet,1830–75,Tiere,26,1426,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,18,30,3,15,50,68,337802
54,B,Card Number 251 Grace Barton from the Actors and Actresses series (N145-7) issued by Duke Sons & Co. to promote Duke Cigarettes,W. Duke/ Sons & Co.,1880er,Portraits,64,2406,Eremitage,Palace Square 2/St Petersburg/Russland,6,3,6,21,49,73,648045
55,B,Poplar Trees and Telegraph Poles (trial proof 4 of 5) in blue & brown the road is flipped right to left,Ursula Fookes,ca. 1930,Surrealismus,56,3950,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,13,20,10,23,45,65,833778
56,B,Annie Boyd from the Actors and Actresses series (N171) for Old Judge Cigarettes,Goodwin & Company,1886–90,Portraits,32,1749,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,6,3,15,21,56,68,405257
57,B,Corona delle Nobili et Virtuose Donne: Libro I-IV page 55 (recto),Cesare Vecellio,1601,Barock,49,3927,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,14,19,3,22,50,66,661862
58,B,Melancholia,Sebald Beham,1539,Renaissance,66,1085,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,7,5,13,19,50,68,417967
59,B,Modern Grotesque with Strapwork,Johannes van Doetecum I,1554,Renaissance,30,1898,Eremitage,Palace Square 2/St Petersburg/Russland,30,20,14,25,52,65,408595
60,B,Two friezes depicting combats between men and lions amidst rinceaux from Frises feuillages ou tritons marins à la romaine plate 4 bound in Oeuvres. Vol. IV,Jean Le Pautre,17. Jahrhundert,Sonstiges,72,2776,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,15,22,1,11,59,69,433023
61,B,Cover Design for Harper's Bazar,Erté (Romain de Tirtoff),März 1925,Surrealismus,35,3739,Eremitage,Palace Square 2/St Petersburg/Russland,37,28,13,21,52,63,348246
62,B,Cartouche with cut out central compartment set in strapwork with a bird and mask at top left and right from Strapwork Cartouches with Interlaced Band Patterns plate 15,Hans Vredeman de Vries,ca. 1555–60,Sonstiges,59,1318,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,17,26,9,18,52,62,629267
63,B,Tour de Remy Dieppe,Thomas Shotter Boys,1839,Romantik,8,3830,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,32,24,9,24,43,67,706836
64,B,Fromme Pitcher Cincinnati National League from the Baseball Players (Ramlys) series (T204) issued by the Mentor Company to promote Ramly and T.T.T. Turkish Cigarettes,Mentor Company/ Boston,1909,Portraits,62,4070,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,6,5,10,23,43,70,628986
65,B,Blackwork Print with Two Horizontal Panels and Five Small Motifs,Hans de Bull,1592,Renaissance,77,1425,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,4,5,2,11,55,65,425380
66,B,Cover for 'Juan Pico de Oro' a man in a pulpit addressing a crowd before him,José Guadalupe Posada,ca. 1880–1910,Expressionismus,17,4963,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,14,20,11,18,50,64,737972
67,B,Palette-Able from Glamour Girls series (W424),International Mutoscope Reel Company,1940,Surrealismus,44,3899,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,13,8,0,12,41,51,763950
68,B,Actress wearing ruffled collar from the Actresses series (N664) promoting Old Fashion Fine Cut Tobacco,,1888–90,Portraits,13,1950,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,8,5,13,21,47,70,710080
69,B,Tom Mix from Western Stars -- Special Sets Exhibits series (W414),Exhibit Supply Company,ca. 1917–28,Tiere,66,2721,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,8,13,11,25,43,53,764628
70,B,Study for an Engraving of Songs in the Opera of Flora,Hubert François Gravelot,ca. 1737,Rokoko,39,3747,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,7,10,11,16,52,72,335486
71,B,The Entombment,Moretto da Brescia (Alessandro Bonvicino),1554,Religion,56,1659,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,240,189,12,25,54,68,437156
72,B,Sleeping Till the Flood Boshom,Sir Frank Short,1887,Sonstiges,18,4826,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,20,26,4,23,53,72,772974
73,B,Seated Figure of Mercury,Parmigianino (Girolamo Francesco Maria Mazzola),1524–1526,Aktmalerei,51,4233,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,30,20,0,8,58,72,340445
74,B,Rose Hamilton from the Actresses series (N245) issued by Kinney Brothers to promote Sweet Caporal Cigarettes,Kinney Brothers Tobacco Company,1890,Expressionismus,41,1668,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,6,3,9,19,49,66,654743
75,B,In a Room,Anne Ryan,20. Jahrhundert,Sonstiges,31,1057,Eremitage,Palace Square 2/St Petersburg/Russland,19,13,11,20,52,71,396847
77,B,Le Souper Fin (The Agreeable Supper) from Le Monument du Costume,Isidore Stanislas Henri Helman,1781,Klassizismus,69,4953,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,37,28,15,20,45,70,423790
78,B,Designs for Top and Four Sides of a Snuffbox with Scenes depicting the Ascent of a Hot Air Balloon,Anonymous/ French/ 18th century,ca. 1784–89,Tiere,59,2540,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,6,8,5,12,48,61,343767
79,B,La Paysanne Tournée a Droite et Tenant un Panier (The Peasant Woman Turned to the Right and Holding a Basket) from Varie Figure (Various Figures),Jacques Callot,ca. 1620,Barock,26,2491,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,8,9,11,18,53,68,416679
81,B,Saint Gunter from Bavaria Sancta: The Life and Martyrdom of Holy Men and Women Vol. I,Raphael Sadeler I,1625,Barock,80,3907,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,21,15,8,22,40,60,715388
82,B,Landscape with Ornamental Frame,Antonio Fantuzzi,ca. 1543,Aktmalerei,40,4086,Eremitage,Palace Square 2/St Petersburg/Russland,24,40,11,22,57,71,336741
83,B,Three Hearts from the Playing Cards series (N84) to promote Turkish Cross-Cut Cigarettes for W. Duke Sons and Co.,W. Duke/ Sons & Co.,1888,Sonstiges,15,1926,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,7,3,0,19,49,69,424783
84,B,Christ on the Cross,Georges Rouault,1936,Surrealismus,45,1612,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,65,49,9,20,48,67,377676
85,B,Card 735 Daisy Murdoch from the Actors and Actresses series (N45 Type 2) for Virginia Brights Cigarettes,Allen & Ginter,ca. 1888,Portraits,69,3887,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,7,3,13,21,49,74,415743
86,B,Fishing Boats Monhegan,Sears Gallagher,ca. 1911–55,Sonstiges,71,1806,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,27,36,5,14,40,50,353550
87,B,Fragmens Antiques from Les Plus Beaux Monuments de Rome Ancienne ou Recueil des plus beaux Morceaux de l'Antiquité Romaine qui existent encore,Jean Barbault,1761,Rokoko,29,2057,Eremitage,Palace Square 2/St Petersburg/Russland,9,18,2,13,42,73,658866
88,B,A. N. S. Jackson from for the World's Champion Athletes series (T230),Pan Handle Scrap Company,1913,Expressionismus,39,1981,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,9,6,13,24,43,67,695064
89,B,Three Butterflies and a Wasp,Wenceslaus Hollar,1646,Barock,8,2992,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,9,12,5,24,40,73,361547
90,B,El Soko,James McBey,1912,Expressionismus,57,3007,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,17,23,2,23,57,68,677201
91,B,Edwin Booth from the series Great Americans (N76) for Duke brand cigarettes,W. Duke/ Sons & Co.,1888,Sonstiges,2,4896,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,7,3,7,25,43,59,423415
92,B,Aspect des rues de Paris depuis... from Locataires et Propiétaires published in Le Charivari October 24 1856,Honoré Daumier,Oktober 24 1856,Impressionismus,33,3388,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,20,26,9,20,42,72,647934
93,B,Speculum Romanae Magnificentiae: A Fountain and Basin,Pieter Perret,1581,Renaissance,48,3236,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,43,31,4,20,56,70,402738
94,B,Three Vertical Strips with Candelabra from Nouveaux Liure d'Ornements Propres pour Faire en Broderié et Petit Point part of Œuvres du Sr. D. Marot,Daniel Marot the Elder,veröffentlicht 1689–1712,Barock,35,3164,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,27,18,3,19,46,62,426944
95,B,Trophy of arms with the bust of an imperator at center and an eagle at top from Trophées d'armes à l'Italienne plate 5,Jean Le Pautre,17. Jahrhundert,Sonstiges,38,1284,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,24,15,2,19,58,69,434635
96,B,Sheet with floral and geometric borders,Anonymous,19. Jahrhundert,Sonstiges,38,4514,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,26,20,3,16,50,75,824065
97,B,Design for an Urn,Anonymous/ French/ 18th century,ca. 1770–90,Sonstiges,13,4862,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,37,23,11,20,43,64,345413
98,B,Card Number 201 Louise Paullin from the Actors and Actresses series (N145-1) issued by Duke Sons & Co. to promote Cross Cut Cigarettes,W. Duke/ Sons & Co.,1880er,Portraits,43,1209,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,6,3,4,16,41,71,643720
99,B,Benjamin Franklin printer's sample for the World's Inventors souvenir album (A25) for Allen & Ginter Cigarettes,Allen & Ginter,1888,Portraits,56,4071,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,7,3,12,21,46,72,420660
100,B,View of Heidelberg,Jan Brueghel the Elder,ca. 1588–89,Sonstiges,65,1055,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,20,30,5,25,60,70,337489
102,G,Nymph (Spring) (one of a pair),,ca. 1770–80,Sonstiges,50,4669,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,31,31,31,4,200561
103,G,Salt (part of a service),,1790–1800,Pflanzen,22,4911,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,5,8,8,3,201265
104,G,Souvenir with portrait of a woman,,1782–83,Portraits,67,4189,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,3,2,2,3,193956
106,G,Vase with cover (vase de coté de Paris) (one of a pair),Sèvres Manufactory,ca. 1775,Klassizismus,9,2019,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,33,33,33,4,202182
107,G,Bowl (part of a service),Frankenthal Porcelain Manufactory,ca. 1770,Tiere,41,2629,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,9,9,9,2,196938
108,G,Nautilus cup,,1602,Tiere,46,1142,Bode-Museum,Am Kupfergraben/10117 Berlin/Deutschland,27,16,16,5,193582
109,G,Petticoat panel,,3.  Quartal 18. Jahrhundert,Pflanzen,51,4897,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,85,171,171,10,229993
110,G,Two-handled bowl,,ca. 1725–28,Sonstiges,63,3187,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,7,16,16,1,200353
111,G,Cup,Sèvres Manufactory,1833,Romantik,78,1215,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,6,6,6,5,202622
112,G,Twelve-light candelabrum,Matthew Boulton,1805/6,Sonstiges,18,2985,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,115,64,64,16,202395
113,G,Wine jar (Orcio da vino),workshop of the Marmi family,ca. 1597–1620,Tiere,32,5000,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,102,102,102,13,206318
114,G,Coffee cup,Worcester factory,ca. 1770–80,Sonstiges,74,4823,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,6,6,6,5,191578
116,G,Albarello,,16. Jahrhundert,Sonstiges,73,3607,Eremitage,Palace Square 2/St Petersburg/Russland,28,13,13,5,188538
121,G,Mirror from Croome Court Worcestershire,Robert Adam,1765,Rokoko,55,2934,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,355,190,190,39,202386
122,G,Urn (one of a pair),James Neale,1778–80,Sonstiges,23,2607,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,24,24,24,4,197333
123,G,Beaker,,Mitte 18. Jahrhundert,Sonstiges,41,4233,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,10,10,10,6,196039
124,G,Pitcher,Christopher Dresser,ca. 1880,Sonstiges,56,3366,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,17,16,16,5,670808
129,G,Bed curtain fragment from a border,,18. Jahrhundert,Sonstiges,37,2022,Museo del Prado,C. de Ruiz de Alarcón 23/28014 Madrid/Spanien,17,54,54,2,216492
130,G,Pair of frames,,18. Jahrhundert,Sonstiges,57,2894,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,10,10,10,3,190268
132,G,Caudle spoon,,ca. 1720–34,Sonstiges,6,2879,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,17,2,2,5,192223
133,G,Sugar caster (part of a service),Meissen Manufactory,Modell eingef. 1738,Rokoko,40,1807,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,23,23,23,5,203172
134,G,Valance,,späte 16.–frühe 17. Jahrhundert,Tiere,62,2584,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,46,209,209,8,229990
135,G,Goblet (Roemer),,1608,Pflanzen,43,2093,Eremitage,Palace Square 2/St Petersburg/Russland,23,23,23,7,195991
136,G,Sampler,,19. Jahrhundert,Pflanzen,6,1951,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,32,33,33,5,228272
137,G,Allegorical subject,French Painter,frühe 18. Jahrhundert,Aktmalerei,44,3468,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,85,133,133,9,189436
139,G,Henry IV King of France (b. 1553 r. 1589–1610),Guillaume Dupré,frühe 17. Jahrhundert,Portraits,75,1079,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,17,14,14,2,198570
140,G,Saint Michael the Archangel,Andrea della Robbia,ca. 1475,Renaissance,72,1336,Uffizien,Piazzale degli Uffizi 6/50122 Firenze FI/Italien,79,157,157,9,202499
141,G,Candlestick (one of a pair),Ludovico Barchi,1716–30,Sonstiges,49,3015,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,17,17,17,4,192075
142,G,The Burghers of Calais,Auguste Rodin,modelliert 1884–95 gegossen 1985,Neo-Expressionismus,58,2819,The British Museum,Great Russell St/London WC1B 3DG/Vereinigtes Königreich,209,238,238,22,207812
145,G,Candlestick (one of a set of six),J. C. (probably)/ London,vermutlich 1675–76,Sonstiges,55,3066,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,30,30,30,6,204866
147,G,July from a set of The Months of Lucas,Master of the Months of Lucas,designt ca. 1535 gewebt 1732–37,Tiere,8,3426,Metropolitan Museum of Art,1000 5th Ave/New York/NY 10028/Vereinigte Staaten,360,307,307,39,227022
149,G,Box (one of a pair) (part of a set),John Parker,1766/67,Sonstiges,32,4869,Rijksmuseum Amsterdam,Museumstraat 1/1071 XX Amsterdam/Niederlande,7,19,19,4,236588
150,G,Cupid on a lion,Chelsea Porcelain Manufactory,ca. 1765,Tiere,53,4032,Eremitage,Palace Square 2/St Petersburg/Russland,8,4,4,2,203440
153,G,Teapot,,18. Jahrhundert,Sonstiges,25,4102,National Gallery,Trafalgar Square/London WC2N 5DN/Vereinigtes Königreich,16,16,16,3,189100
155,G,Saucer,Worcester factory,1877,Impressionismus,12,1758,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,1,1,1,1,771004
156,G,Chessmen (32),,19. Jahrhundert,Sonstiges,26,4558,Eremitage,Palace Square 2/St Petersburg/Russland,11,11,11,4,200000
158,G,Fragment,,17. Jahrhundert,Sonstiges,31,4660,Musée du Louvre,Rue de Rivoli/75001 Paris/Frankreich,21,7,7,5,215417
